Node_Price
86.43623677298214
86.43623677298214
86.43623677298214
86.43623677298214
86.43623677298214
86.43623677298213
13.522021288190995
86.43623677298213
112.26368481851947
86.43623677298213
86.43623677298213
86.43623677298213
