Marginal_cost_generator
86.43623677298214
98.52104921620453
184.59350922779984
13.522021288190995
74.33648165556842
21.99548514522493
150.2057788640525
110.98821416946512
85.01149314538597
121.366044511206
0.32407415328772055
177.38951552606233
162.63262990954271
151.92848417054842
124.82534677554347
103.58412549074161
87.83233263662625
104.85768547697788
88.47507965109504
153.98663535649985
24.704690945712073
13.522021288190995
150.2057788640525
113.50636569730953
85.01149314538597
121.366044511206
182.94318215593532
147.34402685271877
118.920391482175
144.45477937789855
124.82534677554347
106.32092347697787
87.83233263662625
107.7233017957828
90.48564750344607
142.21476079061523
118.81735192824989
93.24533321229259
110.43180346188224
94.12484154259992
24.704690945712073
127.27953431352779
114.646807482175
126.4360513135278
113.81541148217501
13.522021288190995
94.39803939778432
86.43623677298214
121.366044511206
0.32407415328772055
188.86709322779984
158.26021935649985
135.16246883677147
124.82534677554347
123.21549805442092
110.75399481851947
97.12748921620454
142.21476079061523
89.01636887683713
96.49125147958965
24.704690945712073
120.63073071807896
116.7276343855641
121.366044511206
0.32407415328772055
182.94318215593532
88.47507965109504
158.35904590954271
13.522021288190995
281.2812257746323
92.59306268209956
90.48564750344607
82.96264260953578
97.20887691972341
195.15101395106421
190.30793718308817
181.3305265887912
181.3305265887912
117.19252388504879
223.76919485274058
177.1624430985819
173.1882239567544
118.9267808681267
158.35904590954271
177.38951552606233
86.43623677298214
124.90431471807896
127.27953431352779
13.522021288190995
21.99548514522493
143.7811734134472
55.36392762512063
101.9871618997234
98.52104921620453
21.99548514522493
13.522021288190995
55.36392762512063
91.80952950344607
143.0374154329394
129.03405187758517
87.83233263662625
118.81735192824989
104.3870266028888
96.49125147958965
133.3610701602821
175.4172433021901
100.55844890968095
60.612979139022926
128.96137895493936
99.57089011918413
117.3706388681267
97.12748921620454
79.0030789439981
296.2971663575524
154.49816874592725
138.0766840231493
138.0766840231493
214.19239959156562
214.19239959156562
160.88817269367422
160.88817269367422
126.58366872346656
108.83208747725705
112.26368481851947
13.522021288190995
112.26368481851947
115.4972461367112
87.83233263662625
98.52104921620453
112.26368481851947
93.24533321229259
103.58412549074161
112.26368481851947
281.13060655179453
97.92855264966606
127.10047896066898
112.52421624200656
159.27912087288442
138.24219055222434
145.92478090184485
101.29641182297443
169.1563830117105
160.2905037395152
-0.9928834523499255
133.08341802558692
89.53443393807994
89.53443393807994
161.9144656595152
131.35652160082824
94.57274775331457
127.10047896066898
117.38241161664322
164.31095427200975
131.35652160082824
145.92478090184485
122.42387839148417
101.29641182297443
122.82088900756212
97.96036203165193
-0.9928834523499255
153.14513153552429
133.08341802558692
161.9144656595152
97.92855264966606
127.10047896066898
134.70737994558692
145.92478090184485
101.29641182297443
169.1563830117105
160.2905037395152
135.83344847265803
97.96036203165193
-0.9928834523499255
162.98614323200977
133.08341802558692
86.2230656680929
161.9144656595152
91.4597724637246
127.10047896066898
145.92478090184485
106.5324530768152
179.06754753004637
160.2905037395152
-0.9928834523499255
133.08341802558692
156.99429270083624
152.9345007900028
145.45379326231034
142.00093383075261
138.72103846902692
135.60175260071676
132.631870912328
219.55240182437396
150.46800456271473
135.10454454558692
131.76413790082825
128.59388709830753
125.58134171054394
122.71523706505481
119.98535636586749
117.38241161664322
112.52421624200656
-9.409391178524888
103.40871328068475
118.27633111850763
91.22425410418917
146.29254739806578
138.62890345222436
128.59388709830753
125.58134171054394
112.52421624200656
164.31095427200975
-11.559940376377376
127.89988049037159
165.8467052126501
161.2913815208601
152.9345007900028
138.72103846902692
150.46800456271473
142.35254397589728
128.59388709830753
125.58134171054394
122.71523706505481
119.98535636586749
117.38241161664322
164.31095427200975
119.5359332658675
116.92253681664323
109.76294022196386
-14.060388329308196
-10.447176625121312
-9.409391178524888
101.08079613798796
91.22425410418917
187.16681844100347
165.8467052126501
161.2913815208601
152.9345007900028
145.45379326231034
142.00093383075261
138.72103846902692
135.60175260071676
132.631870912328
231.84024567719533
219.55240182437396
154.9003203555243
150.46800456271473
142.35254397589728
138.62890345222436
135.10454454558692
131.76413790082825
128.59388709830753
125.58134171054394
122.71523706505481
119.98535636586749
117.38241161664322
114.89794042071783
112.52421624200656
110.25417012196387
181.5853509975822
169.68172713107674
125.15282201054394
103.40871328068475
159.39791527798087
101.08079613798796
135.10454454558692
131.76413790082825
125.58134171054394
122.71523706505481
-11.559940376377376
180.46268520837836
103.40871328068475
144.03228774710632
118.8689449682052
144.03228774710632
267.99471486126515
405.29540130410516
178.89260548652024
23.453340621374682
168.65788713107673
134.51994243063257
134.51994243063257
109.36462883564803
118.8689449682052
112.89185392071782
112.89185392071782
144.03228774710632
81.45519745837954
161.16844491675909
134.51994243063257
211.7410241536304
112.89185392071782
81.45519745837954
112.89185392071782
81.45519745837954
-18.77328183516984
336.49990176215346
144.03228774710632
201.19926364594886
